Siparis_ID,Tarih,Musteri_ID,Kategori,Urun,Satis_Kanali,Odeme_Yontemi,Liste_Fiyati,Satis_Adedi,Indirim_Orani,Kargo_Ucreti,Teslimat_Suresi,Memnuniyet_Puani
ORD-998775,2023-11-07,CUST-1712,Telefon,Akıllı Saat,Online,Kapıda Ödeme,9717.24,1,0.2,49.9,4,5
ORD-400558,2023-05-18,CUST-1959,Bilgisayar,Tablet,Mağaza,Havale/EFT,9313.13,1,0.05,0.0,0,5
ORD-239647,2023-02-25,CUST-1310,Aksesuar,Powerbank,Online,Havale/EFT,702.17,1,0.0,49.9,5,1
ORD-567359,2023-01-30,CUST-1357,Aksesuar,Powerbank,Online,Kapıda Ödeme,734.45,1,0.0,49.9,1,5
ORD-906283,2023-11-21,CUST-1808,Ev Elektroniği,Televizyon,Online,Havale/EFT,33507.63,1,0.0,29.9,2,5
ORD-200059,2023-04-09,CUST-1313,Ev Elektroniği,Kahve Makinesi,Mağaza,Havale/EFT,7140.44,2,0.05,0.0,0,5
ORD-954011,2023-05-29,CUST-1415,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,13618.68,1,0.2,0.0,0,5
ORD-869551,2023-01-05,CUST-1518,Bilgisayar,Tablet,Online,Kredi Kartı,4507.72,1,0.0,49.9,3,5
ORD-949159,2023-10-18,CUST-1969,Bilgisayar,Monitör,Mobil Uygulama,Kapıda Ödeme,5054.81,2,0.0,49.9,3,5
ORD-810123,2023-10-02,CUST-1868,Aksesuar,Mouse/Klavye,Mağaza,Havale/EFT,1268.39,1,0.0,0.0,0,5
ORD-975803,2023-07-22,CUST-1845,Bilgisayar,Monitör,Mağaza,Kredi Kartı,5866.91,1,0.0,0.0,0,5
ORD-982927,2023-12-12,CUST-1769,Bilgisayar,Laptop,Online,Kapıda Ödeme,27275.48,1,0.0,29.9,3,3
ORD-836092,2023-04-15,CUST-1226,Aksesuar,Mouse/Klavye,Mağaza,Kredi Kartı,2956.55,2,0.15,0.0,0,5
ORD-535177,2023-06-09,CUST-1824,Bilgisayar,Laptop,Online,Kapıda Ödeme,33290.46,1,0.15,29.9,5,1
ORD-386642,2023-12-19,CUST-1887,Bilgisayar,Tablet,Online,Havale/EFT,9951.76,1,0.15,29.9,4,5
ORD-556659,2023-02-13,CUST-1711,Ev Elektroniği,Televizyon,Mobil Uygulama,Kredi Kartı,26869.26,2,0.0,49.9,4,3
ORD-744781,2023-04-27,CUST-1945,Aksesuar,Kulaklık,Online,Kapıda Ödeme,2992.91,1,0.0,29.9,5,1
ORD-551779,2023-12-01,CUST-1749,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,8367.64,1,0.1,0.0,0,5
ORD-473697,2023-01-19,CUST-1583,Bilgisayar,Laptop,Mobil Uygulama,Havale/EFT,34392.22,1,0.0,49.9,2,5
ORD-686827,2023-07-09,CUST-1372,Bilgisayar,Tablet,Mobil Uygulama,Havale/EFT,8990.24,1,0.0,29.9,4,4
ORD-614744,2023-09-03,CUST-1224,Aksesuar,Mouse/Klavye,Mağaza,Kredi Kartı,1879.59,1,0.0,0.0,0,4
ORD-321089,2023-12-12,CUST-1463,Ev Elektroniği,Robot Süpürge,Mağaza,Kapıda Ödeme,14743.34,2,0.15,0.0,0,5
ORD-472800,2023-08-04,CUST-1861,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,9613.38,1,0.0,0.0,0,4
ORD-906210,2023-01-31,CUST-1549,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,6926.85,1,0.2,49.9,3,5
ORD-869181,2023-02-14,CUST-1348,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,16041.86,1,0.0,0.0,0,4
ORD-631335,2023-12-17,CUST-1096,Telefon,Akıllı Saat,Online,Kapıda Ödeme,2137.16,1,0.0,49.9,2,4
ORD-731559,2023-03-26,CUST-1970,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,13431.22,1,0.05,29.9,1,5
ORD-442802,2023-03-24,CUST-1485,Aksesuar,Powerbank,Mağaza,Havale/EFT,476.46,1,0.0,0.0,0,4
ORD-999184,2023-07-05,CUST-1580,Bilgisayar,Tablet,Online,Havale/EFT,8563.46,2,0.1,29.9,4,5
ORD-262249,2023-06-02,CUST-1048,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,13880.39,1,0.2,29.9,5,1
ORD-327086,2023-07-10,CUST-1345,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,21211.59,1,0.0,29.9,1,3
ORD-514492,2023-07-23,CUST-1947,Ev Elektroniği,Televizyon,Online,Havale/EFT,48857.34,1,0.2,49.9,3,5
ORD-947059,2023-09-07,CUST-1697,Telefon,Akıllı Telefon,Mağaza,Kredi Kartı,14273.04,1,0.15,0.0,0,5
ORD-122031,2023-03-09,CUST-1198,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,575.07,2,0.15,29.9,2,5
ORD-245524,2023-02-16,CUST-1776,Ev Elektroniği,Kahve Makinesi,Mağaza,Havale/EFT,11836.41,1,0.05,0.0,0,5
ORD-830352,2023-08-04,CUST-1548,Telefon,Akıllı Telefon,Online,Kredi Kartı,38153.32,1,0.1,29.9,5,1
ORD-465642,2023-10-12,CUST-1072,Bilgisayar,Monitör,Mağaza,Kapıda Ödeme,7968.65,1,0.2,0.0,0,5
ORD-424090,2023-12-19,CUST-1987,Aksesuar,Powerbank,Mağaza,Kapıda Ödeme,1093.02,1,0.15,0.0,0,5
ORD-164088,2023-11-13,CUST-1057,Telefon,Akıllı Saat,Online,Kredi Kartı,7247.66,3,0.15,49.9,2,5
ORD-732399,2023-05-24,CUST-1124,Ev Elektroniği,Kahve Makinesi,Online,Kapıda Ödeme,9523.83,1,0.05,49.9,2,5
ORD-249396,2023-02-04,CUST-1203,Telefon,Akıllı Telefon,Mağaza,Kredi Kartı,33353.15,1,0.2,0.0,0,5
ORD-874279,2023-10-27,CUST-1762,Bilgisayar,Laptop,Online,Havale/EFT,16002.71,1,0.05,49.9,3,5
ORD-914275,2023-02-10,CUST-1491,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,8802.9,2,0.0,49.9,1,4
ORD-549963,2023-06-06,CUST-1206,Aksesuar,Powerbank,Mobil Uygulama,Kapıda Ödeme,1088.46,1,0.05,29.9,4,5
ORD-407631,2023-01-23,CUST-1482,Bilgisayar,Tablet,Online,Kapıda Ödeme,3027.88,2,0.2,29.9,3,5
ORD-886562,2023-09-13,CUST-1715,Ev Elektroniği,Robot Süpürge,Mağaza,Kapıda Ödeme,18437.24,1,0.0,0.0,0,4
ORD-655382,2023-05-18,CUST-1454,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kredi Kartı,2146.73,1,0.0,29.9,4,5
ORD-256656,2023-01-21,CUST-1728,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kredi Kartı,1685.8,1,0.0,29.9,5,2
ORD-200816,2023-12-16,CUST-1355,Aksesuar,Kulaklık,Online,Kapıda Ödeme,1242.2,1,0.0,29.9,5,1
ORD-707167,2023-04-02,CUST-1038,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,5066.37,1,0.0,49.9,1,3
ORD-239732,2023-02-21,CUST-1560,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,11301.33,3,0.05,49.9,2,5
ORD-311099,2023-02-21,CUST-1494,Ev Elektroniği,Kahve Makinesi,Mağaza,Kapıda Ödeme,3391.38,2,0.1,0.0,0,5
ORD-895513,2023-11-22,CUST-1269,Ev Elektroniği,Televizyon,Mobil Uygulama,Kredi Kartı,32084.14,1,0.0,29.9,1,5
ORD-735645,2023-08-31,CUST-1361,Bilgisayar,Laptop,Mağaza,Kredi Kartı,22585.12,1,0.0,0.0,0,4
ORD-374562,2023-01-01,CUST-1892,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,4470.94,1,0.0,49.9,5,2
ORD-866767,2023-07-21,CUST-1440,Bilgisayar,Monitör,Online,Havale/EFT,3410.19,1,0.05,29.9,2,5
ORD-576062,2023-07-26,CUST-1873,Telefon,Akıllı Saat,Online,Kapıda Ödeme,3791.86,3,0.1,49.9,5,1
ORD-365792,2023-02-26,CUST-1864,Aksesuar,Kulaklık,Mağaza,Kapıda Ödeme,877.83,1,0.1,0.0,0,5
ORD-294372,2023-11-09,CUST-1556,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,4964.75,1,0.0,0.0,0,3
ORD-245564,2023-08-18,CUST-1473,Bilgisayar,Laptop,Online,Kredi Kartı,17651.91,3,0.0,29.9,4,5
ORD-684385,2023-03-18,CUST-1140,Ev Elektroniği,Televizyon,Mağaza,Kapıda Ödeme,42475.66,1,0.0,0.0,0,5
ORD-610712,2023-11-16,CUST-1046,Telefon,Akıllı Saat,Online,Kapıda Ödeme,5722.32,1,0.1,29.9,3,5
ORD-837790,2023-04-14,CUST-1161,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,3848.36,1,0.0,0.0,0,4
ORD-440004,2023-05-31,CUST-1025,Bilgisayar,Tablet,Mağaza,Havale/EFT,13307.19,1,0.0,0.0,0,5
ORD-359956,2023-10-27,CUST-1715,Bilgisayar,Tablet,Online,Havale/EFT,5985.56,1,0.15,29.9,4,5
ORD-606859,2023-11-30,CUST-1698,Telefon,Akıllı Saat,Online,Kapıda Ödeme,4434.75,1,0.0,29.9,1,5
ORD-791140,2023-02-01,CUST-1114,Aksesuar,Kulaklık,Mobil Uygulama,Havale/EFT,3489.53,1,0.0,29.9,3,3
ORD-552386,2023-05-18,CUST-1701,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,2097.02,1,0.0,29.9,5,1
ORD-349610,2023-03-29,CUST-1366,Aksesuar,Powerbank,Online,Kredi Kartı,697.77,1,0.0,29.9,4,5
ORD-502217,2023-10-03,CUST-1688,Telefon,Akıllı Telefon,Mobil Uygulama,Kapıda Ödeme,20689.92,1,0.15,49.9,1,5
ORD-444045,2023-03-26,CUST-1753,Bilgisayar,Tablet,Mağaza,Kredi Kartı,13940.73,1,0.1,0.0,0,5
ORD-171075,2023-11-22,CUST-1421,Telefon,Akıllı Telefon,Online,Kredi Kartı,53054.83,1,0.15,49.9,3,5
ORD-938039,2023-09-22,CUST-1987,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,31588.62,2,0.0,49.9,2,4
ORD-250887,2023-02-05,CUST-1098,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,9138.68,1,0.0,0.0,0,4
ORD-549527,2023-04-06,CUST-1724,Bilgisayar,Tablet,Online,Kredi Kartı,12335.82,1,0.0,49.9,1,3
ORD-164158,2023-10-04,CUST-1050,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,2564.46,1,0.0,29.9,1,5
ORD-175482,2023-12-03,CUST-1209,Ev Elektroniği,Robot Süpürge,Online,Kredi Kartı,7621.77,1,0.05,29.9,4,5
ORD-300001,2023-04-08,CUST-1090,Aksesuar,Powerbank,Mağaza,Kredi Kartı,736.48,1,0.0,0.0,0,4
ORD-720279,2023-07-04,CUST-1719,Aksesuar,Powerbank,Mağaza,Kapıda Ödeme,893.3,2,0.2,0.0,0,5
ORD-115947,2023-08-30,CUST-1495,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,28789.75,1,0.0,49.9,1,4
ORD-713716,2023-11-10,CUST-1663,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Havale/EFT,10843.26,1,0.1,49.9,2,5
ORD-224027,2023-06-11,CUST-1792,Aksesuar,Kulaklık,Online,Kredi Kartı,1047.22,2,0.05,29.9,5,2
ORD-945652,2023-03-06,CUST-1404,Ev Elektroniği,Kahve Makinesi,Mağaza,Kredi Kartı,3810.93,1,0.05,0.0,0,5
ORD-765414,2023-04-19,CUST-1638,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,14174.41,1,0.1,29.9,5,2
ORD-760794,2023-04-12,CUST-1266,Bilgisayar,Monitör,Mobil Uygulama,Kapıda Ödeme,5404.66,3,0.0,49.9,5,2
ORD-621066,2023-02-11,CUST-1955,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,14008.6,1,0.0,29.9,2,3
ORD-979580,2023-09-03,CUST-1532,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,57525.77,1,0.15,0.0,0,5
ORD-108809,2023-06-15,CUST-1659,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,33670.68,1,0.1,0.0,0,5
ORD-411420,2023-09-09,CUST-1736,Bilgisayar,Monitör,Mağaza,Kapıda Ödeme,7159.64,1,0.0,0.0,0,5
ORD-311983,2023-01-12,CUST-1290,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kredi Kartı,496.83,1,0.05,49.9,3,5
ORD-928738,2023-02-05,CUST-1414,Bilgisayar,Tablet,Online,Kredi Kartı,13397.41,1,0.05,29.9,4,5
ORD-378670,2023-12-10,CUST-1550,Bilgisayar,Tablet,Mağaza,Havale/EFT,14010.54,1,0.1,0.0,0,5
ORD-660361,2023-03-07,CUST-1470,Aksesuar,Mouse/Klavye,Mağaza,Kapıda Ödeme,1982.47,1,0.0,0.0,0,5
ORD-148430,2023-09-22,CUST-1324,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,7566.11,1,0.15,29.9,4,5
ORD-826128,2023-04-14,CUST-1059,Ev Elektroniği,Televizyon,Online,Kredi Kartı,14756.13,1,0.1,29.9,1,5
ORD-696852,2023-10-05,CUST-1788,Bilgisayar,Monitör,Online,Kredi Kartı,5081.11,1,0.2,29.9,3,5
ORD-130248,2023-07-29,CUST-1439,Bilgisayar,Tablet,Online,Kredi Kartı,8883.75,2,0.1,49.9,1,5
ORD-296879,2023-03-25,CUST-1700,Telefon,Akıllı Telefon,Online,Kredi Kartı,55641.95,1,0.15,49.9,4,5
ORD-747004,2023-12-08,CUST-1841,Telefon,Akıllı Saat,Mağaza,Havale/EFT,9568.89,1,0.0,0.0,0,3
ORD-995976,2023-04-26,CUST-1382,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,3938.87,1,0.05,49.9,1,5
ORD-340315,2023-08-06,CUST-1938,Aksesuar,Kulaklık,Mağaza,Havale/EFT,1329.96,1,0.0,0.0,0,5
ORD-740715,2023-09-17,CUST-1648,Aksesuar,Kulaklık,Mağaza,Kapıda Ödeme,595.17,1,0.0,0.0,0,4
ORD-623782,2023-09-08,CUST-1768,Bilgisayar,Tablet,Mağaza,Havale/EFT,14004.92,1,0.05,0.0,0,5
ORD-879068,2023-10-01,CUST-1505,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,25684.05,1,0.1,49.9,5,2
ORD-508586,2023-09-08,CUST-1272,Telefon,Akıllı Saat,Mobil Uygulama,Kredi Kartı,3492.15,1,0.0,29.9,3,5
ORD-754429,2023-07-23,CUST-1287,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,643.51,1,0.15,49.9,4,5
ORD-292346,2023-12-24,CUST-1085,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,3477.4,3,0.0,49.9,1,5
ORD-147179,2023-07-29,CUST-1989,Ev Elektroniği,Televizyon,Mobil Uygulama,Havale/EFT,14353.1,1,0.0,29.9,5,3
ORD-113723,2023-05-27,CUST-1921,Aksesuar,Mouse/Klavye,Online,Havale/EFT,1975.5,1,0.05,29.9,3,5
ORD-921760,2023-07-24,CUST-1842,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,592.68,1,0.15,49.9,2,5
ORD-334481,2023-08-16,CUST-1713,Ev Elektroniği,Robot Süpürge,Mağaza,Kapıda Ödeme,19192.8,1,0.05,0.0,0,5
ORD-659368,2023-09-17,CUST-1077,Aksesuar,Powerbank,Mobil Uygulama,Havale/EFT,242.21,1,0.1,29.9,5,2
ORD-352648,2023-03-19,CUST-1140,Bilgisayar,Tablet,Mağaza,Havale/EFT,8400.77,1,0.0,0.0,0,3
ORD-911143,2023-11-04,CUST-1657,Bilgisayar,Monitör,Online,Kredi Kartı,3676.04,1,0.0,49.9,3,5
ORD-958228,2023-10-20,CUST-1769,Ev Elektroniği,Televizyon,Online,Havale/EFT,29325.59,1,0.0,29.9,4,3
ORD-818853,2023-12-07,CUST-1415,Telefon,Akıllı Saat,Mağaza,Havale/EFT,4026.32,1,0.0,0.0,0,5
ORD-943873,2023-11-18,CUST-1289,Aksesuar,Powerbank,Online,Kredi Kartı,202.84,1,0.05,29.9,4,5
ORD-109352,2023-08-05,CUST-1667,Aksesuar,Powerbank,Mobil Uygulama,Kredi Kartı,723.28,1,0.15,49.9,4,5
ORD-764282,2023-07-29,CUST-1795,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,6102.2,1,0.1,49.9,5,3
ORD-729268,2023-10-21,CUST-1899,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Kredi Kartı,6572.54,1,0.0,29.9,2,3
ORD-141104,2023-02-08,CUST-1737,Ev Elektroniği,Televizyon,Mobil Uygulama,Havale/EFT,25069.58,1,0.1,49.9,5,3
ORD-840113,2023-07-11,CUST-1643,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,4516.92,1,0.05,0.0,0,5
ORD-136022,2023-06-30,CUST-1875,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,23905.54,1,0.1,29.9,3,5
ORD-197447,2023-11-07,CUST-1918,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,2569.1,1,0.05,49.9,2,5
ORD-705878,2023-03-01,CUST-1172,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,45165.9,1,0.0,29.9,3,3
ORD-724996,2023-04-05,CUST-1323,Ev Elektroniği,Televizyon,Mağaza,Havale/EFT,34022.47,2,0.05,0.0,0,5
ORD-244432,2023-05-15,CUST-1338,Telefon,Akıllı Saat,Online,Havale/EFT,2831.21,2,0.2,49.9,4,5
ORD-904358,2023-09-21,CUST-1618,Ev Elektroniği,Robot Süpürge,Mağaza,Kredi Kartı,19113.2,1,0.05,0.0,0,5
ORD-957936,2023-09-09,CUST-1713,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,7048.19,1,0.0,49.9,4,4
ORD-743115,2023-10-02,CUST-1748,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,10622.66,1,0.0,0.0,0,3
ORD-888950,2023-04-09,CUST-1893,Aksesuar,Kulaklık,Online,Havale/EFT,883.15,1,0.0,49.9,5,2
ORD-715353,2023-10-24,CUST-1753,Bilgisayar,Monitör,Online,Kapıda Ödeme,4101.12,1,0.0,29.9,3,4
ORD-477681,2023-05-26,CUST-1674,Bilgisayar,Tablet,Online,Kapıda Ödeme,7588.36,1,0.0,29.9,4,4
ORD-750342,2023-05-22,CUST-1160,Ev Elektroniği,Kahve Makinesi,Mağaza,Kredi Kartı,10719.46,1,0.0,0.0,0,5
ORD-466534,2023-06-26,CUST-1204,Bilgisayar,Tablet,Mağaza,Kredi Kartı,10772.64,1,0.0,0.0,0,4
ORD-570284,2023-02-19,CUST-1064,Aksesuar,Kulaklık,Mağaza,Kapıda Ödeme,2418.34,1,0.0,0.0,0,4
ORD-875510,2023-05-05,CUST-1906,Aksesuar,Mouse/Klavye,Online,Kapıda Ödeme,442.32,1,0.0,29.9,4,4
ORD-319714,2023-03-05,CUST-1217,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,13662.41,1,0.0,0.0,0,4
ORD-928107,2023-02-17,CUST-1779,Aksesuar,Powerbank,Mobil Uygulama,Kapıda Ödeme,1038.81,2,0.05,49.9,5,3
ORD-997927,2023-11-27,CUST-1736,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,59964.82,1,0.0,49.9,2,4
ORD-706991,2023-12-07,CUST-1089,Aksesuar,Kulaklık,Mağaza,Kredi Kartı,2561.92,1,0.15,0.0,0,5
ORD-736360,2023-02-13,CUST-1129,Bilgisayar,Monitör,Mobil Uygulama,Havale/EFT,4732.79,1,0.05,49.9,1,5
ORD-647804,2023-08-24,CUST-1356,Bilgisayar,Monitör,Mağaza,Kapıda Ödeme,7613.14,1,0.15,0.0,0,5
ORD-576987,2023-08-08,CUST-1084,Bilgisayar,Monitör,Mağaza,Kapıda Ödeme,7686.62,1,0.0,0.0,0,3
ORD-806727,2023-04-07,CUST-1856,Ev Elektroniği,Televizyon,Online,Kapıda Ödeme,45466.47,1,0.1,29.9,5,2
ORD-339172,2023-08-06,CUST-1118,Telefon,Akıllı Saat,Online,Havale/EFT,2249.21,1,0.0,49.9,1,3
ORD-732835,2023-01-08,CUST-1879,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,8716.87,2,0.0,0.0,0,5
ORD-594507,2023-01-30,CUST-1575,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,4645.64,1,0.15,29.9,5,2
ORD-227888,2023-02-06,CUST-1611,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,25668.24,1,0.15,0.0,0,5
ORD-504222,2023-09-01,CUST-1937,Aksesuar,Kulaklık,Mobil Uygulama,Kapıda Ödeme,3808.63,1,0.1,49.9,4,5
ORD-411042,2023-11-23,CUST-1229,Aksesuar,Mouse/Klavye,Mağaza,Havale/EFT,577.84,1,0.1,0.0,0,5
ORD-389074,2023-02-22,CUST-1857,Aksesuar,Mouse/Klavye,Mağaza,Havale/EFT,2283.86,1,0.0,0.0,0,3
ORD-424661,2023-07-16,CUST-1915,Bilgisayar,Monitör,Online,Kapıda Ödeme,2688.45,1,0.0,49.9,3,3
ORD-492432,2023-06-13,CUST-1038,Bilgisayar,Tablet,Mobil Uygulama,Havale/EFT,14993.61,1,0.05,49.9,4,5
ORD-812850,2023-05-14,CUST-1966,Telefon,Akıllı Telefon,Online,Kredi Kartı,8741.4,1,0.0,29.9,1,4
ORD-290148,2023-12-17,CUST-1933,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kapıda Ödeme,2951.12,2,0.05,49.9,2,5
ORD-486282,2023-08-11,CUST-1511,Telefon,Akıllı Telefon,Mobil Uygulama,Kapıda Ödeme,35520.41,2,0.0,49.9,2,4
ORD-141595,2023-10-08,CUST-1837,Ev Elektroniği,Robot Süpürge,Online,Kredi Kartı,15709.37,1,0.15,49.9,4,5
ORD-423611,2023-02-14,CUST-1786,Ev Elektroniği,Kahve Makinesi,Online,Kapıda Ödeme,6677.26,3,0.0,29.9,4,3
ORD-397694,2023-02-09,CUST-1511,Bilgisayar,Laptop,Mağaza,Kredi Kartı,33113.78,1,0.0,0.0,0,3
ORD-844921,2023-07-28,CUST-1675,Bilgisayar,Laptop,Online,Kredi Kartı,41739.42,1,0.0,49.9,1,4
ORD-242371,2023-11-29,CUST-1326,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,4846.72,1,0.0,29.9,4,5
ORD-407930,2023-09-22,CUST-1534,Ev Elektroniği,Kahve Makinesi,Online,Kapıda Ödeme,14001.19,2,0.0,29.9,3,4
ORD-222258,2023-09-02,CUST-1127,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,46603.52,1,0.0,29.9,4,5
ORD-565256,2023-06-13,CUST-1705,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,2399.96,1,0.2,49.9,5,1
ORD-730920,2023-03-23,CUST-1296,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,56088.23,1,0.0,29.9,3,4
ORD-901547,2023-06-07,CUST-1668,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,38011.62,3,0.05,0.0,0,5
ORD-558127,2023-05-08,CUST-1572,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,1636.03,1,0.0,49.9,2,3
ORD-356506,2023-03-24,CUST-1138,Bilgisayar,Laptop,Online,Havale/EFT,30654.93,1,0.05,29.9,1,5
ORD-388581,2023-05-14,CUST-1474,Bilgisayar,Monitör,Mağaza,Havale/EFT,2009.61,2,0.0,0.0,0,4
ORD-127434,2023-08-07,CUST-1508,Bilgisayar,Tablet,Mağaza,Kredi Kartı,9923.23,1,0.0,0.0,0,4
ORD-161627,2023-01-20,CUST-1117,Bilgisayar,Monitör,Online,Kredi Kartı,4521.5,1,0.05,29.9,4,5
ORD-819648,2023-04-22,CUST-1045,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kapıda Ödeme,2784.1,1,0.0,29.9,1,3
ORD-533137,2023-12-30,CUST-1065,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,3126.06,1,0.05,29.9,5,2
ORD-375701,2023-07-19,CUST-1729,Bilgisayar,Monitör,Mobil Uygulama,Havale/EFT,4137.5,1,0.0,29.9,1,3
ORD-142018,2023-02-20,CUST-1559,Ev Elektroniği,Kahve Makinesi,Mağaza,Kredi Kartı,2378.61,2,0.1,0.0,0,5
ORD-886690,2023-01-01,CUST-1056,Ev Elektroniği,Televizyon,Online,Kapıda Ödeme,29845.66,1,0.0,29.9,4,3
ORD-735257,2023-07-13,CUST-1022,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,9870.78,1,0.0,29.9,1,4
ORD-513627,2023-07-16,CUST-1078,Telefon,Akıllı Saat,Online,Havale/EFT,7666.48,1,0.0,29.9,3,5
ORD-662640,2023-12-25,CUST-1315,Telefon,Akıllı Saat,Online,Kapıda Ödeme,3929.65,1,0.0,29.9,3,5
ORD-727978,2023-12-09,CUST-1140,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,40886.86,2,0.0,49.9,5,3
ORD-724553,2023-04-05,CUST-1699,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,3427.24,1,0.05,29.9,3,5
ORD-560366,2023-11-19,CUST-1627,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,811.8,1,0.15,49.9,2,5
ORD-478293,2023-08-25,CUST-1616,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,946.3,1,0.0,29.9,2,5
ORD-115418,2023-01-06,CUST-1064,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,5255.76,1,0.0,49.9,5,2
ORD-139336,2023-10-30,CUST-1789,Aksesuar,Mouse/Klavye,Mağaza,Kapıda Ödeme,2440.27,1,0.0,0.0,0,3
ORD-748531,2023-08-26,CUST-1023,Aksesuar,Powerbank,Online,Havale/EFT,942.73,1,0.05,49.9,2,5
ORD-394356,2023-12-20,CUST-1421,Telefon,Akıllı Telefon,Mağaza,Kredi Kartı,19358.94,1,0.15,0.0,0,5
ORD-908419,2023-01-05,CUST-1697,Telefon,Akıllı Telefon,Online,Havale/EFT,22761.85,1,0.05,49.9,3,5
ORD-530577,2023-09-02,CUST-1715,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,12441.76,1,0.05,49.9,1,5
ORD-196941,2023-03-05,CUST-1105,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,37274.28,1,0.1,0.0,0,5
ORD-730227,2023-06-22,CUST-1801,Telefon,Akıllı Telefon,Mağaza,Kredi Kartı,49319.66,1,0.0,0.0,0,4
ORD-343563,2023-04-28,CUST-1104,Aksesuar,Mouse/Klavye,Online,Havale/EFT,889.34,1,0.0,29.9,3,4
ORD-972198,2023-05-03,CUST-1006,Aksesuar,Kulaklık,Online,Kredi Kartı,3160.86,2,0.15,29.9,5,1
ORD-950898,2023-07-31,CUST-1191,Telefon,Akıllı Saat,Online,Havale/EFT,4367.55,3,0.0,29.9,4,5
ORD-977235,2023-07-04,CUST-1504,Telefon,Akıllı Saat,Mağaza,Havale/EFT,2817.57,1,0.05,0.0,0,5
